customer_id,order_id,row_id,sales,line_no
AP-10915,CA-2014-124737,7021,6.8,29
AP-10915,CA-2014-146969,1144,6.48,30
AP-10915,CA-2014-124737,7022,4.22,31
AR-10345,US-2014-115189,7360,523.76,1
AR-10345,US-2014-115189,7359,251.96,2
AR-10345,CA-2015-139374,7724,179.89,3
AR-10345,CA-2017-126396,5768,85.2,4
AR-10345,CA-2017-126438,4926,14.88,5
AR-10405,US-2017-134481,378,1488.42,1
AR-10405,CA-2015-164427,4581,239.7,2
AR-10405,CA-2014-157882,2275,143.43,3
AR-10405,CA-2014-157882,2276,122.35,4
AR-10405,CA-2017-140844,654,103.12,5
AR-10405,CA-2017-140844,653,97.82,6
AR-10405,CA-2017-149468,6907,41.28,7
AR-10510,CA-2016-147536,3351,89.97,1
AR-10510,CA-2015-112319,761,58.32,2
AR-10510,US-2014-105767,610,55.19,3
AR-10510,CA-2014-115056,5825,26.14,4
AR-10510,US-2014-105767,609,21.17,5
AR-10510,CA-2017-111808,2974,10.8,6
AR-10510,US-2014-105767,608,3.28,7
AR-10540,CA-2017-138289,6521,5443.96,1
AR-10540,US-2015-136987,7461,639.97,2
AR-10540,CA-2017-138289,6522,302.67,3
AR-10540,CA-2017-138289,6523,56.07,4
AR-10540,CA-2014-122588,3990,52.96,5
AR-10540,US-2015-136987,7462,52.76,6
AR-10540,CA-2016-138037,5357,27.24,7
AR-10540,CA-2017-154935,1507,17.88,8
AR-10540,CA-2015-123505,2153,14.94,9
AR-10570,CA-2016-157588,6958,51.75,1
AR-10570,CA-2016-157588,6957,36.4,2
AR-10825,CA-2017-118724,7085,1626.19,1
AR-10825,CA-2016-132304,9060,1115.17,2
AR-10825,CA-2017-141425,6258,384.59,3
AR-10825,US-2016-148110,3145,347.8,4
AR-10825,CA-2016-160745,651,316.0,5
AR-10825,CA-2016-160745,650,302.38,6
AR-10825,US-2017-108343,9321,183.92,7
AR-10825,US-2017-108343,9320,163.76,8
AR-10825,CA-2014-109218,3148,32.4,9
AR-10825,CA-2015-160213,4167,19.44,10
AR-10825,CA-2016-160745,649,14.8,11
AR-10825,US-2017-108343,9319,13.36,12
AR-10825,CA-2017-118724,7084,3.52,13
AS-10045,CA-2017-162691,1834,1439.98,1
AS-10045,CA-2017-113481,1341,695.7,2
AS-10045,CA-2016-148747,9538,477.67,3
AS-10045,CA-2017-101749,3040,171.29,4
AS-10045,US-2017-147655,9129,88.07,5
AS-10045,US-2014-150126,4580,65.78,6
AS-10045,CA-2017-162691,1835,36.29,7
AS-10045,CA-2016-162901,1352,31.4,8
AS-10045,CA-2017-113481,1343,28.85,9
AS-10045,CA-2017-113481,1342,15.66,10
AS-10090,CA-2015-127509,1989,1024.38,1
AS-10090,CA-2014-156160,9659,579.53,2
AS-10090,CA-2017-136448,3460,538.19,3
AS-10090,CA-2016-119865,5228,353.57,4
AS-10090,CA-2016-119865,5227,186.14,5
AS-10090,CA-2014-156160,9656,97.44,6
AS-10090,CA-2017-145877,2402,94.2,7
AS-10090,CA-2017-136448,3457,71.98,8
AS-10090,CA-2017-136448,3461,47.98,9
AS-10090,CA-2016-119865,5226,36.56,10
AS-10090,US-2017-108063,1895,34.65,11
AS-10090,CA-2017-145877,2403,28.4,12
AS-10090,CA-2015-127509,1990,26.22,13
AS-10090,CA-2017-136448,3458,22.51,14
AS-10090,CA-2016-104311,7849,18.94,15
AS-10090,CA-2015-127509,1991,17.34,16
AS-10090,CA-2015-127509,1988,17.22,17
AS-10090,CA-2014-132913,8949,13.97,18
AS-10090,CA-2014-156160,9658,13.04,19
AS-10090,CA-2016-104311,7850,12.67,20
AS-10090,CA-2016-150007,6109,6.0,21
AS-10090,CA-2016-104311,7851,5.04,22
AS-10090,CA-2014-156160,9657,3.98,23
AS-10090,CA-2017-136448,3459,3.44,24
AS-10090,CA-2016-150007,6110,1.91,25
AS-10135,CA-2017-162929,547,41.28,1
AS-10135,CA-2017-162929,548,13.36,2
AS-10135,CA-2016-149461,1802,4.18,3
AS-10225,CA-2014-110408,1977,1394.95,1
AS-10225,CA-2017-112515,2655,1292.94,2
AS-10225,CA-2014-110408,1978,545.88,3
AS-10225,CA-2014-110408,1976,275.97,4
AS-10225,CA-2017-112515,2657,261.74,5
AS-10225,CA-2016-143154,8496,165.6,6
AS-10225,CA-2017-112515,2654,164.88,7
AS-10225,CA-2017-117926,4953,69.48,8
AS-10225,CA-2015-144253,305,26.8,9
AS-10225,CA-2017-112515,2656,25.58,10
AS-10225,CA-2017-112515,2658,14.4,11
AS-10225,CA-2017-112515,2653,11.78,12
AS-10225,CA-2017-112515,2652,10.78,13
AS-10240,CA-2014-149958,603,142.78,1
AS-10240,CA-2014-149958,607,131.9,2
AS-10240,CA-2016-118913,2191,60.81,3
AS-10240,CA-2014-149958,604,45.7,4
AS-10240,CA-2014-149958,606,43.19,5
AS-10240,CA-2017-101049,1630,41.26,6
AS-10240,CA-2016-114405,9936,36.74,7
AS-10240,CA-2016-114405,9935,33.53,8
AS-10240,CA-2017-101049,1629,17.92,9
AS-10240,CA-2015-143700,9964,10.37,10
AS-10240,CA-2014-128538,6215,7.64,11
AS-10240,CA-2014-149958,605,7.22,12
AS-10240,CA-2015-150749,5755,5.56,13
AS-10285,US-2016-164196,8469,2678.94,1
AS-10285,CA-2016-163755,703,209.88,2
AS-10285,CA-2017-149706,6273,116.31,3
AS-10285,CA-2016-114209,7069,82.66,4
AS-10285,CA-2016-134775,382,50.96,5
AS-10285,CA-2016-134775,383,49.54,6
AS-10285,US-2016-106677,2784,23.99,7
AS-10285,CA-2016-114209,7068,1.96,8
AS-10630,CA-2017-100314,987,336.51,1
AS-10630,CA-2014-101392,8091,269.36,2
AS-10630,US-2015-146745,4456,129.57,3
AS-10630,CA-2017-100314,986,27.97,4
AS-10630,CA-2017-124597,1916,15.53,5
AS-10630,US-2016-155404,6465,13.28,6
AS-10630,CA-2017-124597,1917,11.95,7
AS-10630,CA-2017-100314,985,7.97,8
AS-10630,US-2015-146745,4457,6.37,9
AS-10630,CA-2014-162684,2411,5.68,10
AS-10630,CA-2017-124597,1915,4.61,11
AS-10630,US-2017-129224,8785,4.61,12
AT-10435,CA-2017-102407,4292,896.33,1
AT-10435,CA-2017-102407,4293,189.0,2
AT-10435,CA-2016-100468,1503,33.52,3
AT-10435,CA-2014-120243,1177,11.56,4
AT-10435,CA-2017-102407,4291,11.16,5
AT-10435,CA-2017-106355,5642,11.12,6
AT-10435,CA-2016-100468,1504,9.94,7
AT-10435,CA-2014-111360,9922,5.74,8
AT-10435,CA-2015-133977,6257,3.44,9
AT-10735,CA-2015-123113,7580,2625.12,1
AT-10735,CA-2016-108210,9719,223.96,2
AT-10735,CA-2017-103443,7040,166.72,3
AT-10735,CA-2014-146731,6267,143.86,4
AT-10735,CA-2017-103443,7042,124.36,5
AT-10735,CA-2017-153787,628,97.16,6
AT-10735,CA-2017-135034,1010,95.98,7
AT-10735,CA-2014-146500,8462,95.94,8
AT-10735,CA-2016-108210,9718,79.96,9
AT-10735,CA-2016-112893,2995,55.36,10
AT-10735,CA-2016-116603,7842,45.96,11
AT-10735,CA-2014-146500,8461,25.3,12
AT-10735,CA-2017-103443,7041,24.82,13
AT-10735,CA-2015-123113,7581,17.94,14
AT-10735,CA-2017-106824,8492,5.94,15
AT-10735,CA-2014-146731,6266,3.49,16
AW-10840,CA-2017-143798,1689,310.88,1
AW-10840,CA-2017-123001,3936,201.58,2
AW-10840,CA-2017-123001,3935,74.0,3
AW-10840,CA-2015-129112,1567,21.48,4
AW-10840,CA-2015-149678,2094,12.88,5
AW-10840,CA-2017-143798,1688,10.37,6
AW-10840,CA-2017-123001,3934,9.4,7
AW-10840,CA-2015-129112,1568,8.78,8
AW-10930,CA-2016-136812,2511,1117.92,1
AW-10930,CA-2017-107321,4991,689.41,2
AW-10930,CA-2016-120824,8721,379.37,3
AW-10930,CA-2015-144519,7275,339.96,4
AW-10930,CA-2016-120824,8722,67.54,5
AW-10930,CA-2016-120824,8717,64.38,6
AW-10930,CA-2015-144519,7276,63.98,7
AW-10930,US-2014-103905,2208,38.27,8
AW-10930,US-2014-103905,2207,29.93,9
AW-10930,CA-2016-120824,8720,15.55,10
AW-10930,US-2017-118157,9218,15.28,11
AW-10930,CA-2016-120824,8719,11.26,12
AW-10930,CA-2016-120824,8718,6.98,13
AW-10930,CA-2017-107321,4990,6.67,14
AW-10930,CA-2016-163216,6377,4.93,15
AW-10930,CA-2016-120824,8723,1.52,16
AY-10555,CA-2017-137428,2964,97.18,1
AY-10555,CA-2014-102652,6016,91.96,2
AY-10555,CA-2017-137428,2963,81.57,3
AY-10555,CA-2016-139934,8908,66.98,4
AY-10555,CA-2014-102652,6019,55.48,5
AY-10555,CA-2014-102652,6017,33.11,6
AY-10555,CA-2017-137428,2965,24.32,7
AY-10555,CA-2014-102652,6018,19.44,8
AY-10555,CA-2017-137428,2966,18.96,9
AY-10555,CA-2014-101427,8690,8.02,10
AZ-10750,CA-2016-100993,8144,557.73,1
AZ-10750,CA-2014-148586,2433,366.79,2
AZ-10750,CA-2016-100993,8143,186.54,3
AZ-10750,CA-2016-100993,8145,159.97,4
AZ-10750,CA-2017-110940,9589,121.54,5
AZ-10750,CA-2015-151253,6293,88.78,6
AZ-10750,CA-2015-151253,6294,64.14,7
AZ-10750,CA-2015-130876,5212,36.63,8
AZ-10750,CA-2014-158442,5103,15.55,9
AZ-10750,CA-2016-100993,8142,14.73,10
AZ-10750,CA-2014-158442,5102,5.18,11
AZ-10750,CA-2014-158442,5101,4.45,12
BB-10990,CA-2015-141810,9194,344.7,1
BB-10990,CA-2014-169642,8888,276.28,2
BB-10990,CA-2016-103947,647,31.56,3
BB-10990,CA-2016-103947,648,30.14,4
BB-10990,CA-2015-141810,9193,29.37,5
BB-10990,US-2017-112928,2288,17.48,6
BB-10990,CA-2017-118136,275,8.82,7
BB-10990,CA-2017-118136,276,5.98,8
BB-11545,US-2017-118941,7766,1779.9,1
BB-11545,CA-2016-169838,7687,1568.61,2
BB-11545,CA-2017-102379,6271,1159.06,3
BB-11545,CA-2017-158561,6989,1158.12,4
BB-11545,US-2017-118941,7767,219.9,5
BB-11545,CA-2016-155166,5033,212.94,6
BB-11545,CA-2017-102379,6272,179.9,7
BB-11545,CA-2016-169838,7689,160.0,8
BB-11545,CA-2016-124506,2514,95.97,9
BB-11545,CA-2016-124506,2515,47.99,10
BB-11545,CA-2017-102379,6270,39.99,11
BB-11545,CA-2017-130043,439,31.87,12
BB-11545,CA-2016-155166,5034,26.49,13
BB-11545,CA-2015-107083,8767,24.59,14
BB-11545,US-2017-118941,7765,17.52,15
BB-11545,CA-2016-169838,7688,17.3,16
BB-11545,CA-2015-115168,8829,10.56,17
BB-11545,CA-2015-107083,8768,7.98,18
BB-11545,CA-2015-107083,8765,5.34,19
BB-11545,CA-2015-107083,8766,1.7,20
BC-11125,CA-2017-113530,3625,681.41,1
BC-11125,CA-2014-147543,6846,478.48,2
BC-11125,CA-2014-113859,5278,340.12,3
BC-11125,CA-2015-158351,9483,319.98,4
BC-11125,US-2017-120418,2309,280.79,5
BC-11125,US-2017-120418,2313,215.59,6
BC-11125,CA-2016-143910,4646,145.76,7
BC-11125,CA-2016-123050,8230,89.97,8
BC-11125,US-2017-120418,2311,88.04,9
BC-11125,CA-2016-123050,8228,82.64,10
BC-11125,US-2017-120418,2310,68.45,11
BC-11125,CA-2016-149335,8309,37.17,12
BC-11125,CA-2017-113530,3628,36.32,13
BC-11125,CA-2016-123050,8229,31.02,14
BC-11125,US-2017-120418,2312,15.87,15
BC-11125,US-2016-134369,6999,12.96,16
BC-11125,CA-2017-113530,3627,5.58,17
BC-11125,CA-2017-113530,3626,3.52,18
BD-11320,CA-2015-120677,6885,2567.84,1
BD-11320,CA-2016-136406,552,1121.57,2
BD-11320,CA-2016-119165,2448,492.84,3
BD-11320,CA-2016-167241,8895,312.03,4
BD-11320,CA-2017-117485,1970,291.96,5
BD-11320,CA-2016-110086,9613,239.98,6
BD-11320,CA-2016-167241,8897,165.6,7
BD-11320,CA-2017-107125,4949,117.49,8
BD-11320,CA-2017-158071,5367,88.78,9
BD-11320,CA-2015-121699,7311,64.75,10
BD-11320,CA-2016-148593,4179,46.35,11
BD-11320,CA-2017-122735,1441,39.96,12
BD-11320,CA-2016-130680,3529,38.24,13
BD-11320,CA-2016-167241,8898,37.52,14
BD-11320,CA-2017-122735,1440,29.7,15
BD-11320,CA-2017-107125,4950,18.84,16
BD-11320,CA-2016-167241,8896,17.94,17
BD-11320,CA-2017-158071,5369,15.58,18
BD-11320,CA-2017-158071,5368,11.56,19
BD-11500,US-2017-105935,8313,2939.93,1
BD-11500,CA-2014-140795,541,468.9,2
BD-11500,US-2017-133312,5080,359.5,3
BD-11500,US-2014-151015,9064,322.19,4
BD-11500,CA-2015-117828,2320,194.32,5
BD-11500,US-2017-105935,8312,62.72,6
BD-11500,CA-2015-167696,9401,31.12,7
BD-11500,US-2014-151015,9066,19.14,8
BD-11500,US-2017-133312,5081,10.48,9
BD-11500,US-2014-151015,9065,2.95,10
BD-11560,CA-2015-163923,9553,151.96,1
BD-11560,CA-2017-124716,8487,110.96,2
BD-11560,CA-2017-124716,8486,45.68,3
BD-11560,CA-2017-124716,8488,11.94,4
BD-11605,CA-2014-157147,4938,1325.85,1
BD-11605,CA-2016-112102,1130,343.92,2
BD-11605,CA-2014-157147,4939,334.0,3
BD-11605,CA-2017-144694,635,235.94,4
BD-11605,US-2014-164406,9827,195.14,5
BD-11605,CA-2016-105746,7562,170.79,6
BD-11605,US-2014-164406,9823,152.91,7
BD-11605,US-2014-164406,9824,92.94,8
BD-11605,CA-2016-112102,1132,63.9,9
BD-11605,US-2015-123960,3037,56.3,10
BD-11605,US-2015-123960,3035,53.7,11
BD-11605,US-2014-164406,9826,46.44,12
BD-11605,CA-2016-112102,1131,40.99,13
BD-11605,US-2015-123960,3036,36.26,14
BD-11605,US-2015-123960,3038,32.4,15
BD-11605,US-2015-123960,3039,29.16,16
BD-11605,CA-2015-158792,526,22.2,17
BD-11605,CA-2014-157147,4940,19.9,18
BD-11605,CA-2017-144694,634,17.88,19
BD-11605,US-2014-164406,9825,17.86,20
BD-11620,CA-2017-130211,4478,333.09,1
BD-11620,CA-2014-152254,8397,310.69,2
BD-11620,CA-2017-100202,2822,302.38,3
BD-11620,CA-2017-130211,4479,248.98,4
BD-11620,CA-2016-157686,1068,194.85,5
BD-11620,CA-2016-111976,6417,108.58,6
BD-11620,CA-2016-111941,5330,33.57,7
BD-11620,CA-2016-111976,6418,5.98,8
BD-11635,CA-2015-110814,8401,232.4,1
BD-11635,CA-2015-110814,8402,164.65,2
BD-11635,CA-2014-152422,6020,91.92,3
BD-11635,CA-2017-109589,2566,71.0,4
BD-11635,CA-2015-110814,8403,22.68,5
BD-11725,CA-2017-146192,8280,675.06,1
BD-11725,CA-2015-128139,588,294.93,2
BD-11725,CA-2017-125472,6402,241.96,3
BD-11725,CA-2017-168396,4633,123.96,4
BD-11725,CA-2015-128139,587,70.98,5
BD-11725,CA-2017-168396,4632,51.75,6
BD-11725,CA-2016-165015,2742,46.72,7
BD-11725,CA-2017-101574,5462,9.24,8
BD-11725,CA-2017-125472,6404,8.01,9
BD-11725,CA-2017-125472,6403,3.89,10
BD-11770,CA-2017-115105,5973,240.78,1
BD-11770,CA-2016-148698,1278,86.35,2
BD-11770,CA-2016-124667,1781,83.36,3
BD-11770,CA-2016-165918,8617,81.98,4
BD-11770,CA-2016-124667,1780,59.97,5
BD-11770,US-2016-122182,4063,39.99,6
BD-11770,CA-2016-165918,8618,39.62,7
BD-11770,CA-2016-165918,8616,14.26,8
BD-11770,CA-2016-165918,8615,7.38,9
BD-11770,CA-2017-145338,8590,4.77,10
BE-11335,CA-2017-137596,911,1928.78,1
BE-11335,CA-2017-137596,910,1199.8,2
BE-11335,CA-2017-137596,912,352.38,3
BE-11335,US-2017-105046,4526,269.98,4
BE-11335,CA-2017-155985,2410,211.84,5
BE-11335,US-2017-105046,4527,99.9,6
BE-11335,CA-2016-166912,5968,81.98,7
BE-11335,US-2017-105046,4528,39.08,8
BE-11335,CA-2016-128307,5446,20.94,9
BE-11410,CA-2016-125220,9514,1649.75,1
BE-11410,CA-2017-141782,9745,268.58,2
BE-11410,CA-2017-121314,3798,251.64,3
BE-11410,CA-2016-108630,9587,61.12,4
BE-11410,CA-2016-161662,2696,30.35,5
BE-11455,US-2017-166324,9877,848.54,1
BE-11455,CA-2015-122406,4969,199.98,2
BE-11455,CA-2015-122406,4967,128.85,3
BE-11455,US-2017-166324,9879,122.38,4
BE-11455,CA-2015-122406,4970,110.98,5
BE-11455,CA-2016-140774,1795,107.94,6
BE-11455,CA-2016-118052,2382,54.71,7
BE-11455,US-2016-146857,6633,54.48,8
BE-11455,CA-2016-118052,2381,49.57,9
BE-11455,CA-2015-115924,5948,25.9,10
BE-11455,US-2017-166324,9878,8.7,11
BE-11455,CA-2015-122406,4968,8.4,12
BE-11455,CA-2016-118052,2380,7.22,13
BF-10975,CA-2016-100041,4408,314.55,1
BF-10975,CA-2014-117345,1841,78.3,2
BF-10975,CA-2014-117345,1840,62.92,3
BF-10975,CA-2014-117345,1839,44.13,4
BF-10975,US-2017-120908,9215,20.66,5
BF-10975,CA-2014-109904,8053,17.94,6
BF-10975,CA-2014-117345,1838,17.54,7
BF-10975,CA-2015-116260,6838,11.12,8
BF-10975,CA-2016-100041,4407,9.08,9
BF-10975,CA-2015-116750,2636,7.23,10
BF-10975,CA-2015-137281,6089,6.48,11
BF-10975,CA-2015-116750,2635,4.93,12
BF-10975,CA-2016-100041,4409,4.91,13
BF-11005,CA-2017-103380,2247,659.98,1
BF-11005,US-2016-105452,9593,302.72,2
BF-11005,CA-2016-137729,2590,246.17,3
BF-11005,CA-2017-103380,2243,56.56,4
BF-11005,US-2016-105452,9592,24.7,5
BF-11005,CA-2014-141355,7050,14.58,6
BF-11005,CA-2017-103380,2245,9.02,7
BF-11005,CA-2017-103380,2246,8.62,8
BF-11005,CA-2016-137729,2589,5.98,9
BF-11005,CA-2017-103380,2244,5.56,10
BF-11020,CA-2015-145758,8478,1035.8,1
BF-11020,CA-2016-156265,5246,333.58,2
BF-11020,US-2017-124779,6650,319.98,3
BF-11020,CA-2016-159940,2375,253.37,4
BF-11020,CA-2017-134495,5491,218.35,5
BF-11020,US-2017-124779,6654,213.43,6
BF-11020,CA-2016-156265,5245,136.46,7
BF-11020,CA-2016-159940,2372,60.29,8
BF-11020,CA-2017-114804,8019,52.79,9
BF-11020,US-2017-124779,6651,45.92,10
BF-11020,US-2017-124779,6649,42.62,11
BF-11020,CA-2017-134495,5488,23.98,12
BF-11020,CA-2016-159940,2374,23.69,13
BF-11020,CA-2017-133333,760,22.72,14
BF-11020,CA-2014-165568,7438,21.36,15
BF-11020,US-2017-124779,6652,21.18,16
BF-11020,CA-2017-134495,5490,20.81,17
BF-11020,US-2017-124779,6653,20.74,18
BF-11020,CA-2016-156265,5247,12.54,19
BF-11020,CA-2017-134495,5489,6.26,20
BF-11020,CA-2016-159940,2373,2.63,21
BF-11080,CA-2017-140676,2079,94.85,1
BF-11080,CA-2017-140676,2078,90.86,2
BF-11080,CA-2017-140676,2077,39.9,3
BF-11080,CA-2017-117128,9608,21.6,4
BF-11080,CA-2014-163013,2198,14.67,5
BF-11080,CA-2017-117128,9609,11.07,6
BF-11170,CA-2016-159891,8761,1270.99,1
BF-11170,CA-2017-151799,7698,1199.98,2
BF-11170,US-2014-138247,4507,818.38,3
BF-11170,CA-2017-151799,7702,526.58,4
BF-11170,US-2014-138247,4505,361.96,5
BF-11170,CA-2014-110184,1222,255.94,6
BF-11170,CA-2014-110184,1221,249.75,7
BF-11170,CA-2015-145835,7160,222.38,8
BF-11170,US-2014-138247,4504,173.66,9
BF-11170,US-2015-113327,4606,167.94,10
BF-11170,US-2015-113327,4604,153.73,11
BF-11170,CA-2016-159891,8762,125.36,12
BF-11170,CA-2017-151799,7699,73.85,13
BF-11170,US-2014-138247,4506,62.85,14
BF-11170,CA-2016-149111,2644,36.79,15
BF-11170,CA-2017-151799,7700,25.71,16
BF-11170,US-2014-138247,4509,23.99,17
BF-11170,US-2016-120460,2155,22.61,18
BF-11170,US-2014-138247,4508,20.34,19
BF-11170,CA-2016-149111,2645,18.62,20
BF-11170,US-2015-113327,4603,18.27,21
BF-11170,CA-2017-151799,7701,17.28,22
BF-11170,CA-2015-145835,7161,16.0,23
BF-11170,US-2017-119039,4180,14.98,24
BF-11170,US-2015-113327,4605,12.22,25
BF-11170,CA-2016-162348,6792,9.98,26
BF-11170,CA-2014-167724,6708,7.83,27
BF-11215,CA-2016-154662,6047,692.94,1
BF-11215,CA-2017-106859,3069,288.24,2
BF-11215,CA-2017-106859,3067,214.95,3
BF-11215,CA-2017-106859,3066,140.74,4
BF-11215,CA-2017-106859,3065,90.8,5
BF-11215,CA-2014-103219,8138,56.52,6
BF-11215,CA-2017-102729,9532,55.62,7
BF-11215,CA-2017-106859,3068,45.36,8
BF-11275,CA-2017-161130,6352,361.38,1
BF-11275,CA-2014-148040,2872,314.35,2
BF-11275,CA-2014-148040,2871,74.35,3
BF-11275,CA-2017-169012,8038,41.91,4
BG-11035,CA-2015-141565,8209,1369.76,1
BG-11035,CA-2017-117198,5610,659.9,2
BG-11035,CA-2015-141565,8210,294.37,3
BG-11035,CA-2015-120901,6072,152.69,4
BG-11035,US-2014-114377,9787,149.9,5
BG-11035,CA-2016-134110,8566,67.18,6
BG-11035,CA-2014-155390,7761,42.21,7
BG-11035,CA-2017-165715,6760,32.78,8
BG-11035,CA-2016-134110,8567,15.23,9
BG-11035,CA-2015-120901,6074,5.89,10
BG-11035,CA-2017-169005,9083,5.56,11
BG-11035,CA-2015-120901,6073,3.49,12
BG-11695,US-2016-162852,2845,845.49,1
BG-11695,CA-2016-153682,1234,839.99,2
BG-11695,CA-2015-108588,7720,59.52,3
BG-11695,CA-2014-127523,4125,35.91,4
BG-11695,CA-2017-105543,8117,33.29,5
BG-11695,CA-2017-121412,1269,29.33,6
BG-11695,CA-2015-108588,7721,17.48,7
BG-11695,CA-2015-108588,7722,13.17,8
BG-11740,CA-2017-135419,8305,486.37,1
BG-11740,CA-2016-165995,6338,339.96,2
BG-11740,CA-2017-119389,3252,60.31,3
BG-11740,CA-2015-154200,4195,51.98,4
BG-11740,CA-2016-165995,6337,47.04,5
BG-11740,CA-2016-145240,4514,10.78,6
BG-11740,CA-2014-164749,6591,9.91,7
BH-11710,CA-2014-115812,11,1706.18,1
BH-11710,CA-2014-115812,12,911.42,2
BH-11710,CA-2014-115812,8,907.15,3
BH-11710,US-2014-140914,9749,797.94,4
BH-11710,CA-2016-112123,3092,479.95,5
BH-11710,CA-2016-112123,3091,447.86,6
BH-11710,CA-2017-135587,7855,320.64,7
BH-11710,CA-2016-112123,3093,166.44,8
BH-11710,CA-2014-115812,10,114.9,9
BH-11710,CA-2017-127306,4912,111.98,10
BH-11710,CA-2017-135587,7856,52.0,11
BH-11710,CA-2014-115812,6,48.86,12
BH-11710,CA-2017-127306,4911,36.29,13
BH-11710,CA-2017-112865,2844,36.05,14
BH-11710,CA-2015-149300,5759,32.99,15
BH-11710,CA-2014-115812,9,18.5,16
BH-11710,CA-2017-127306,4910,18.34,17
BH-11710,US-2014-140914,9748,10.98,18
BH-11710,US-2015-130491,7612,9.54,19
BH-11710,CA-2014-115812,7,7.28,20
BH-11710,CA-2017-127306,4913,5.97,21
BH-11710,US-2015-130491,7613,5.81,22
BH-11710,US-2015-130491,7614,5.76,23
BH-11710,CA-2017-127306,4914,2.51,24
BK-11260,US-2014-140452,5095,214.95,1
BK-11260,CA-2014-125612,857,102.3,2
BK-11260,CA-2017-151183,7286,46.36,3
BK-11260,CA-2015-113110,2020,40.14,4
BK-11260,CA-2014-125612,856,39.96,5
BK-11260,US-2014-140452,5099,35.17,6
BK-11260,US-2014-140452,5096,35.04,7
BK-11260,CA-2015-113110,2019,33.36,8
BK-11260,CA-2017-117009,9055,21.96,9
BK-11260,CA-2014-125612,858,21.36,10
BK-11260,CA-2015-113110,2017,17.57,11
BK-11260,CA-2015-113110,2018,14.62,12
BK-11260,US-2014-140452,5094,14.02,13
BK-11260,US-2014-140452,5097,10.78,14
BK-11260,CA-2016-130799,2884,6.96,15
BK-11260,US-2014-140452,5098,4.6,16
BM-11140,CA-2014-139892,166,8159.95,1
BM-11140,CA-2014-139892,168,1740.06,2
BM-11140,CA-2017-121706,6921,356.79,3
BM-11140,CA-2014-139892,167,275.93,4
BM-11140,CA-2016-106278,9069,215.98,5
BM-11140,CA-2016-126004,1228,193.86,6
BM-11140,CA-2016-126004,1227,182.94,7
BM-11140,CA-2014-139892,170,177.98,8
BM-11140,CA-2014-139892,171,143.98,9
BM-11140,CA-2016-126004,1223,113.79,10
BM-11140,CA-2016-126004,1224,78.15,11
BM-11140,CA-2016-106278,9070,65.94,12
BM-11140,CA-2016-126004,1226,40.56,13
BM-11140,CA-2014-139892,169,32.06,14
BM-11140,CA-2014-139892,165,9.94,15
BM-11140,CA-2016-126004,1225,1.73,16
BM-11575,CA-2016-160304,4920,231.98,1
BM-11575,US-2017-129203,9588,195.14,2
BM-11575,CA-2016-160304,4919,173.94,3
BM-11575,CA-2015-105102,2326,79.87,4
BM-11575,CA-2015-105102,2327,46.38,5
BM-11575,CA-2016-142615,6835,27.88,6
BM-11575,CA-2017-155642,8183,22.61,7
BM-11575,CA-2017-165155,7338,15.51,8
BM-11575,CA-2015-105102,2328,12.96,9
BM-11575,CA-2017-155642,8184,1.89,10
BM-11650,CA-2017-152912,3184,1633.14,1
BM-11650,CA-2017-149048,2596,914.97,2
BM-11650,CA-2017-152912,3183,826.62,3
BM-11650,CA-2015-124107,5716,619.95,4
BM-11650,CA-2017-149048,2597,587.97,5
BM-11650,CA-2017-152912,3185,544.38,6
BM-11650,CA-2017-149048,2598,530.34,7
BM-11650,US-2014-134733,3352,436.0,8
BM-11650,CA-2017-167101,2104,221.92,9
BM-11650,CA-2015-100454,842,186.05,10
BM-11650,CA-2017-149048,2595,180.96,11
BM-11650,CA-2017-102519,915,143.73,12
BM-11650,US-2014-134733,3353,83.98,13
BM-11650,CA-2015-100454,840,60.45,14
BM-11650,CA-2015-124107,5718,57.96,15
BM-11650,CA-2017-102519,914,46.94,16
BM-11650,CA-2014-125514,2792,36.27,17
BM-11650,CA-2015-124107,5719,29.4,18
BM-11650,CA-2015-124107,5717,29.16,19
BM-11650,CA-2017-167101,2105,26.0,20
BM-11650,CA-2014-125514,2791,25.96,21
BM-11650,CA-2017-149048,2599,14.94,22
BM-11650,CA-2014-165379,3368,14.35,23
BM-11650,CA-2015-100454,841,11.52,24
BM-11650,CA-2014-165379,3367,10.37,25
BM-11650,CA-2017-152912,3182,9.64,26
BM-11650,CA-2014-125514,2793,6.48,27
BM-11650,CA-2016-163202,5399,2.91,28
BM-11650,CA-2017-121678,8716,1.82,29
BM-11785,CA-2014-106971,9140,475.94,1
BM-11785,CA-2016-101966,1306,419.94,2
BM-11785,CA-2014-116568,5106,186.3,3
BM-11785,US-2015-157014,785,47.98,4
BM-11785,US-2015-157014,784,35.49,5
BM-11785,US-2015-157014,782,32.07,6
BM-11785,CA-2015-165813,8780,29.3,7
BM-11785,CA-2016-105473,6919,28.8,8
BM-11785,US-2015-157014,783,24.0,9
BM-11785,CA-2017-152968,9067,23.08,10
BM-11785,CA-2016-117660,4763,13.71,11
BM-11785,CA-2014-133270,1746,13.36,12
BM-11785,CA-2016-117660,4762,5.9,13
BM-11785,CA-2015-160787,9437,2.95,14
BN-11470,CA-2014-138527,706,166.84,1
BN-11470,CA-2017-114370,8440,49.62,2
